OBJECTID,OBJECTID_1,UWI,Source,API_Number,IC_Number,Operator_Name,Current_Operator_Name,Lease_Name,Well_Num,Field_Name,State_Name,County_Name,OS_Indicator,Hole_Direction,Well_Status,Current_Status,Geologic_Province_Name,Play_Name,Play_Type,Permit_Number,Permit_Date,Depth_Total_Driller,Depth_Total_Logger,Depth_True_Vertical,Depth_Whipstock,Class_Initial_Name,Class_Initial_Code,Class_Final_Name,Class_Final_Code,Status_Final_Code,Formation_Projected_Name,Depth_Total_Projected,Top_Source,Interpreter,Formation_at_TD_Name,Formation_Producing_Name,Elevation_Reference_Value,Elevation_Reference_Datum,Ground_Elevation,Date_First_Spud,Date_Spud,Date_Completion,Date_Rig_Release,Date_Abandonment,Date_First_Report,Date_Last_Activity,Depth_Water_Value,Depth_Water_Datum,Surface_Latitude,Surface_Longitude,Surface_LL_Source,Proposed_BH_Latitude,Proposed_BH_Longitude,Proposed_BH_LL_Source,BH_Latitude,BH_Longitude,BH_LL_Source,Activity_Code,Permit_Filer_Long,Permit_Phone,BH_lat,BH_long
4592,142869,35049399120000.000000000000000,PI,35049399120000.000000000000000,,PHILLIPS PET CO ETAL,CONTINENTAL RESOURCES INCORPORATED,JORETA,1,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,3/31/1950 00:00:00,7857.000000000000000,7857,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,HART LOWER /GOLDEN TREND/,HART /GOLDEN TREND/,1062.000000000000000,KB,1055.000000000000000,,4/10/1950 00:00:00,6/6/1950 00:00:00,,7/10/1984 00:00:00,6/15/1950 00:00:00,1/30/2015 00:00:00,,,34.703617199999997,-97.502273700000003,IH,,,,,,,D,,,,
4593,142870,35049399130000.000000000000000,PI,35049399130000.000000000000000,,PHILLIPS PETRLM CO,CONTINENTAL RESOURCES INCORPORATED,PANTHER,1,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,5/7/1949 00:00:00,7825.000000000000000,7810,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,4,,,PI,,DEESE 4,DEESE 3,1098.000000000000000,KB,1085.000000000000000,,5/17/1949 00:00:00,9/7/1949 00:00:00,,7/30/1984 00:00:00,9/15/1949 00:00:00,1/22/2015 00:00:00,,,34.699967299999997,-97.497885499999995,IH,,,,,,,D,,,,
4594,142871,35049399140000.000000000000000,PI,35049399140000.000000000000000,,SUPERIOR OIL ETAL,CONTINENTAL RESOURCES INCORPORATED,BELL,48-27,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,5/12/1949 00:00:00,7964.000000000000000,7958,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,HART /GOLDEN TREND/,HART /GOLDEN TREND/,1137.000000000000000,KB,1135.000000000000000,,5/22/1949 00:00:00,7/26/1949 00:00:00,,6/10/1988 00:00:00,7/15/1949 00:00:00,2/6/2015 00:00:00,,,34.696301599999998,-97.502279599999994,IH,,,,,,,D,,,,
4595,142872,35049399140001.000000000000000,PI,35049399140001.000000000000000,,SUPERIOR OIL ETAL,CONTINENTAL RESOURCES INCORPORATED,BELL,48-27,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,12/22/1955 00:00:00,7964.000000000000000,,,,DEVELOPMENT RECOMPLETION,D X,DEVELOPMENT WELL-OIL,DO,1,,,,,HART /GOLDEN TREND/,HART /GOLDEN TREND/,1137.000000000000000,KB,1123.000000000000000,,1/1/1956 00:00:00,2/21/1956 00:00:00,,6/10/1988 00:00:00,2/15/1956 00:00:00,6/25/2015 00:00:00,,,34.696301599999998,-97.502279599999994,IH,,,,,,,D,,,,
4596,142873,35049399150000.000000000000000,PI,35049399150000.000000000000000,,SUPERIOR OIL ETAL,CONTINENTAL RESOURCES INCORPORATED,BROCK,22-27,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,OIL,P,SO OKLA FOLDED BELT,,,,7/30/1950 00:00:00,8024.000000000000000,8024,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,HART LOWER /GOLDEN TREND/,HART LOWER /GOLDEN TREND/,1081.000000000000000,KB,1067.000000000000000,,8/9/1950 00:00:00,9/26/1950 00:00:00,,,9/15/1950 00:00:00,10/15/2014 00:00:00,,,34.707242800000003,-97.506611199999995,IH,,,,,,,D,,,,
4597,142874,35049399160000.000000000000000,PI,35049399160000.000000000000000,,SUPERIOR OIL CO ETAL,SUPERIOR OIL COMPANY THE,BROCK,24-27,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,,SO OKLA FOLDED BELT,,,,3/7/1950 00:00:00,8155.000000000000000,,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,UNKNOWN,,PI,,UNKNOWN,HART /GOLDEN TREND/,1092.000000000000000,KB,1080.000000000000000,,3/17/1950 00:00:00,4/25/1950 00:00:00,,6/6/1988 00:00:00,6/15/1989 00:00:00,2/4/2015 00:00:00,,,34.703639899999999,-97.506611300000003,IH,,,,,,,D,,,,
4598,142875,35049399160001.000000000000000,PI,35049399160001.000000000000000,,SUPERIOR OIL CO ETAL,SUPERIOR OIL COMPANY THE,BROCK,24-27,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,,SO OKLA FOLDED BELT,,,,2/13/1956 00:00:00,8155.000000000000000,,,,DEVELOPMENT RECOMPLETION,D X,DEVELOPMENT WELL-OIL,DO,1,,,,,,HART /GOLDEN TREND/,1092.000000000000000,KB,1080.000000000000000,,2/23/1956 00:00:00,2/28/1956 00:00:00,,6/6/1988 00:00:00,5/18/1989 00:00:00,6/25/2015 00:00:00,,,34.703639899999999,-97.506611300000003,IH,,,,,,,D,,,,
4599,142876,35049399160002.000000000000000,PI,35049399160002.000000000000000,,MOBIL OIL CORP,MOBIL OIL CORPORATION,BROCK,24-27,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,AB-LOC,,SO OKLA FOLDED BELT,,,,6/10/1986 00:00:00,,,,,DEVELOPMENT DEEPENING,D D,,,A,BROMIDE 1,10774.000000000000000,,,,,1092.000000000000000,KB,1080.000000000000000,,,,,,6/10/1986 00:00:00,8/3/2015 00:00:00,,,34.703639899999999,-97.506611300000003,IH,,,,,,,E,,,,
4600,142877,35049399170000.000000000000000,PI,35049399170000.000000000000000,,SUPERIOR OIL CO ETAL,CONTINENTAL RESOURCES INCORPORATED,BROCK,3 26-27,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,1/3/1950 00:00:00,8157.000000000000000,8157,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,SPRINGER,HART /GOLDEN TREND/,1101.000000000000000,KB,1099.000000000000000,,1/13/1950 00:00:00,3/28/1950 00:00:00,,6/11/1988 00:00:00,3/15/1950 00:00:00,2/12/2015 00:00:00,,,34.700012999999998,-97.506611500000005,IH,,,,,,,D,,,,
4601,142878,35049399180000.000000000000000,PI,35049399180000.000000000000000,,SUPERIOR OIL CO ETAL,CONTINENTAL RESOURCES INCORPORATED,BROCK,28-27,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,10/30/1949 00:00:00,8201.000000000000000,8201,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,SPRINGER,GIBSON,1148.000000000000000,KB,1136.000000000000000,,11/9/1949 00:00:00,1/10/1950 00:00:00,,6/10/1988 00:00:00,1/15/1950 00:00:00,1/9/2015 00:00:00,,,34.696324199999999,-97.506611599999999,IH,,,,,,,D,,,,
4602,142879,35049399190000.000000000000000,PI,35049399190000.000000000000000,,SUPERIOR OIL ETAL,WEBB ROY C,BROCK,62-27,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,OIL,A,SO OKLA FOLDED BELT,,,,5/3/1949 00:00:00,7820.000000000000000,7819,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,SPRINGER,GIBSON,1116.000000000000000,ES,,,5/13/1949 00:00:00,7/19/1949 00:00:00,,,7/15/1949 00:00:00,8/6/2015 00:00:00,,,34.707216199999998,-97.498977199999999,IH,,,,,,,D,,,,
4603,142880,35049399200000.000000000000000,PI,35049399200000.000000000000000,,WOODS DRILLING,WEBB ROY C,D H STONE,1,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,11/24/1949 00:00:00,7560.000000000000000,7560,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,4,,,PI,,DEESE 4,GIBSON,1115.000000000000000,GR,1115.000000000000000,,12/4/1949 00:00:00,5/16/1950 00:00:00,,2/4/1974 00:00:00,5/15/1950 00:00:00,8/6/2015 00:00:00,,,34.707197000000001,-97.493549200000004,IH,,,,,,,D,,,,
4604,142881,35049399210000.000000000000000,PI,35049399210000.000000000000000,,CARTER OIL COMPANY,HUMBLE OIL COMPANY,SAM VIERSEN,1,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,11/12/1950 00:00:00,7390.000000000000000,7389,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,DEESE 4,DEESE 4,1125.000000000000000,KB,1123.000000000000000,,11/22/1950 00:00:00,1/16/1951 00:00:00,,4/14/1969 00:00:00,1/15/1951 00:00:00,12/29/2014 00:00:00,,,34.707131500000003,-97.480361000000002,IH,,,,,,,D,,,,
4605,142882,35049399220000.000000000000000,PI,35049399220000.000000000000000,,CARTER OIL COMPANY,WEBB ROY C,VIERSON C-288,1,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,6/30/1950 00:00:00,7706.000000000000000,7706,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,UNKNOWN,,PI,,DEESE 4,GIBSON,1280.000000000000000,KB,1269.000000000000000,,7/10/1950 00:00:00,9/12/1950 00:00:00,,5/14/1974 00:00:00,9/15/1950 00:00:00,8/6/2015 00:00:00,,,34.699893699999997,-97.489164599999995,IH,,,,,,,D,,,,
4606,142883,35049399230000.000000000000000,PI,35049399230000.000000000000000,,GLOBE,GLOBE-EASON,BRADSHAW ESTATE,1,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,GAS,P,SO OKLA FOLDED BELT,,,,11/27/1951 00:00:00,7520.000000000000000,7520,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,,,PI,,SPRINGER,HART /GOLDEN TREND/,1140.000000000000000,GR,1140.000000000000000,,12/7/1951 00:00:00,2/26/1952 00:00:00,,,1/15/1973 00:00:00,11/6/2014 00:00:00,,,34.700809200000002,-97.485889000000000,IH,,,,,,,D,,,,
4607,142884,35049399240000.000000000000000,PI,35049399240000.000000000000000,,PHILLIPS PET CO ETAL,WEBB ROY C,SCRIBNER,1,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,5/16/1950 00:00:00,7406.000000000000000,7405,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,4,,,PI,,MAYES,GIBSON,1082.000000000000000,KB,1079.000000000000000,,5/26/1950 00:00:00,7/25/1950 00:00:00,,4/1/1974 00:00:00,7/15/1950 00:00:00,8/6/2015 00:00:00,,,34.700969299999997,-97.477167100000003,IH,,,,,,,D,,,,
4608,142885,35049399260000.000000000000000,PI,35049399260000.000000000000000,,REPUBLIC NATR GAS,MOBIL OIL CORPORATION,TOMLINSON,2,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,2OIL,P,SO OKLA FOLDED BELT,,,,2/11/1950 00:00:00,7575.000000000000000,7574,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,4,,,PI,,KEARNY,GIBSON,1115.000000000000000,GR,1115.000000000000000,,2/21/1950 00:00:00,8/15/1950 00:00:00,,,8/15/1950 00:00:00,11/12/2014 00:00:00,,,34.696270100000000,-97.484818899999993,IH,,,,,,,D,,,,
4609,142886,35049399270000.000000000000000,PI,35049399270000.000000000000000,,SINCLAIR PRAIRIE OIL,SINCLAIR OIL & GAS COMPANY,F NORVILL,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,6/8/1948 00:00:00,8000.000000000000000,7994,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,BOIS D ARC,GIBSON,1093.000000000000000,GR,1093.000000000000000,,6/18/1948 00:00:00,10/5/1948 00:00:00,,7/21/1974 00:00:00,10/15/1948 00:00:00,2/12/2015 00:00:00,,,34.698109299999999,-97.476079299999995,IH,,,,,,,D,,,,
4610,142887,35049399270001.000000000000000,PI,35049399270001.000000000000000,,SINCLAIR,SINCLAIR OIL & GAS COMPANY,FRANK NORVILLE,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,1O&1GW,P,SO OKLA FOLDED BELT,,,,12/22/1949 00:00:00,8000.000000000000000,,,,DEVELOPMENT RECOMPLETION,D X,DEVELOPMENT WELL-OIL,DO,7,,,,,BOIS D ARC,,1093.000000000000000,DF,1083.000000000000000,,1/1/1950 00:00:00,6/6/1950 00:00:00,,7/21/1974 00:00:00,6/15/1950 00:00:00,6/25/2015 00:00:00,,,34.698109299999999,-97.476079299999995,IH,,,,,,,D,,,,
4611,142888,35049399270002.000000000000000,PI,35049399270002.000000000000000,,SINCLAIR,SINCLAIR,FRANK NORVILLE,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,SERW,,SO OKLA FOLDED BELT,,,,12/22/1961 00:00:00,8000.000000000000000,,,,UNCLASSIFIED RECOMPLETION,U X,UNCLASSIFIED,U,9,,7275.000000000000000,,,BOIS D ARC,,1093.000000000000000,DF,1083.000000000000000,,1/1/1962 00:00:00,10/19/1962 00:00:00,,7/21/1974 00:00:00,10/15/1962 00:00:00,6/25/2015 00:00:00,,,34.698109299999999,-97.476079299999995,IH,,,,,,,D,,,,
4612,142889,35049399280000.000000000000000,PI,35049399280000.000000000000000,,SINCLAIR OIL & GAS C,SINCLAIR OIL & GAS COMPANY,FRANK NORVILL,2,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,2GAS,,SO OKLA FOLDED BELT,,,,5/20/1950 00:00:00,7490.000000000000000,7490,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,5,,,PI,,CANEY,GIBSON,1092.000000000000000,GR,1092.000000000000000,,5/30/1950 00:00:00,8/1/1950 00:00:00,,,8/15/1950 00:00:00,10/22/2014 00:00:00,,,34.696282500000002,-97.480450899999994,IH,,,,,,,D,,,,
4613,142890,35049399280001.000000000000000,PI,35049399280001.000000000000000,,SINCLAIR,SINCLAIR OIL & GAS COMPANY,FRANK NORVILLE,2,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,OIL-WO,P,SO OKLA FOLDED BELT,,,,12/22/1963 00:00:00,7490.000000000000000,,,,DEVELOPMENT RECOMPLETION,D X,DEVELOPMENT WELL-OIL,DO,1,,,,,HART /GOLDEN TREND/,GIBSON,1092.000000000000000,GR,1092.000000000000000,,1/1/1964 00:00:00,4/20/1964 00:00:00,,,4/15/1964 00:00:00,6/25/2015 00:00:00,,,34.696282500000002,-97.480450899999994,IH,,,,,,,D,,,,
4614,142891,35049399290000.000000000000000,PI,35049399290000.000000000000000,,SUPERIOR OIL CO ETAL,SUPERIOR OIL COMPANY THE,ADAMS,1,PANTHER CREEK SW,OKLAHOMA,GARVIN,,VERTICAL,ABD-GW,P,SO OKLA FOLDED BELT,,,,8/26/1951 00:00:00,7502.000000000000000,7502,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,,,PI,,HART /GOLDEN TREND/,HART /GOLDEN TREND/,1132.000000000000000,KB,1130.000000000000000,,9/5/1951 00:00:00,1/15/1952 00:00:00,,10/1/1965 00:00:00,1/15/1973 00:00:00,2/11/2015 00:00:00,,,34.704424400000001,-97.490258100000005,IH,,,,,,,D,,,,
4615,142892,35049399300000.000000000000000,PI,35049399300000.000000000000000,,LARIO OIL & GAS CO,LARIO OIL & GAS COMPANY,KINNEBREW,1,ANTIOCH SOUTHWEST,OKLAHOMA,GARVIN,,VERTICAL,D&A-OG,,SO OKLA FOLDED BELT,,,,11/20/1949 00:00:00,7025.000000000000000,,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-DRY (INCLUDING TEMPORARILY ABANDONED WELL),D,0,,,PI,,WOODFORD,,1010.000000000000000,KB,1008.000000000000000,,11/30/1949 00:00:00,1/24/1950 00:00:00,,,1/15/1950 00:00:00,11/6/2014 00:00:00,,,34.708892200000001,-97.460372300000003,IH,,,,,,,D,,,,
4616,142893,35049399310000.000000000000000,PI,35049399310000.000000000000000,,REPUBLIC NAT GAS-CRL,WEBB ROY C,MASTERS,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,2/18/1948 00:00:00,7851.000000000000000,7851,,,NEW FIELD WILDCAT,WF,NEW FIELD WILDCAT-DISCOVERY,WFD,4,,,PI,,BOIS D ARC,GIBSON,1071.000000000000000,GR,1071.000000000000000,,2/28/1948 00:00:00,8/10/1948 00:00:00,,8/28/1974 00:00:00,8/15/1948 00:00:00,8/6/2015 00:00:00,,,34.699886300000003,-97.471684699999997,IH,,,,,,,D,,,,
4617,142894,35049399320000.000000000000000,PI,35049399320000.000000000000000,,PHILLIPS PET CO ETAL,WEBB ROY C,MARY,1,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,10/11/1948 00:00:00,7235.000000000000000,7235,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,MAYES,GIBSON,1037.000000000000000,GR,1037.000000000000000,,10/21/1948 00:00:00,4/12/1949 00:00:00,,7/23/1974 00:00:00,4/15/1949 00:00:00,8/6/2015 00:00:00,,,34.699886300000003,-97.467220999999995,IH,,,,,,,D,,,,
4618,142895,35049399330000.000000000000000,PI,35049399330000.000000000000000,,PHILLIPS PETRLM CO,WEBB ROY C,ROLLER,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,8/24/1948 00:00:00,7339.000000000000000,7339,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,4,,,PI,,MAYES,GIBSON,1055.000000000000000,GR,1055.000000000000000,,9/3/1948 00:00:00,12/21/1948 00:00:00,,8/7/1974 00:00:00,12/15/1948 00:00:00,8/6/2015 00:00:00,,,34.696515499999997,-97.471705799999995,IH,,,,,,,D,,,,
4619,142896,35049399340000.000000000000000,PI,35049399340000.000000000000000,,PHILLIPS PETRLM CO,WEBB ROY C,THOMPSON-A,1,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,6/5/1951 00:00:00,7209.000000000000000,7199,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,MAYES,GIBSON,1087.000000000000000,DF,,,6/15/1951 00:00:00,8/28/1951 00:00:00,,7/26/1974 00:00:00,8/15/1951 00:00:00,8/6/2015 00:00:00,,,34.697202500000003,-97.463952199999994,IH,,,,,,,D,,,,
4620,142897,35049399350000.000000000000000,PI,35049399350000.000000000000000,,PHILLIPS PETRLM CO,PHILLIPS PETROLEUM COMPANY,THUTHES,1,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,GAS,P,SO OKLA FOLDED BELT,,,,5/23/1948 00:00:00,7300.000000000000000,7304,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-GAS,DG,2,,,PI,,MAYES,GIBSON,1079.000000000000000,GR,1079.000000000000000,,6/2/1948 00:00:00,9/28/1948 00:00:00,,,9/15/1948 00:00:00,11/12/2014 00:00:00,,,34.703513100000002,-97.471662100000003,IH,,,,,,,D,,,,
4621,142898,35049399360000.000000000000000,PI,35049399360000.000000000000000,,PHILLIPS PET CO ETAL,WEBB ROY C,ROLLER-DOCKHORN,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,11/14/1948 00:00:00,7291.000000000000000,7300,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,4,,,PI,,MAYES,GIBSON,1076.000000000000000,GR,1076.000000000000000,,11/24/1948 00:00:00,3/22/1949 00:00:00,,12/21/1974 00:00:00,3/15/1949 00:00:00,8/6/2015 00:00:00,,,34.696295800000001,-97.467242600000006,IH,,,,,,,D,,,,
4622,142899,35049399390000.000000000000000,PI,35049399390000.000000000000000,,WOODS DRILLING CO,WEBB ROY C,THOMPSON,1,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,1/24/1951 00:00:00,7152.000000000000000,7148,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,MAYES,GIBSON,1061.000000000000000,GR,1061.000000000000000,,2/3/1951 00:00:00,11/20/1951 00:00:00,,9/9/1974 00:00:00,11/15/1951 00:00:00,8/6/2015 00:00:00,,,34.699886300000003,-97.462863100000007,IH,,,,,,,D,,,,
4623,142900,35049399400000.000000000000000,PI,35049399400000.000000000000000,,WOODS O&G CO INC,WEBB ROY C,THOMPSON,1-B,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,OIL,A,SO OKLA FOLDED BELT,,,,10/19/1951 00:00:00,7250.000000000000000,7164,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,HART /GOLDEN TREND/,GIBSON,1110.000000000000000,KB,1107.000000000000000,,10/29/1951 00:00:00,2/19/1953 00:00:00,,,2/15/1952 00:00:00,8/6/2015 00:00:00,,,34.697202400000002,-97.459570099999993,IH,,,,,,,D,,,,
4624,142901,35049399410000.000000000000000,PI,35049399410000.000000000000000,,REPUBLIC NATR GAS,CHAPARRAL ENERGY LIMITED LIABILITY CORP,VAUGHN-CURTIS,1,ANTIOCH SOUTHWEST,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,10/31/1949 00:00:00,7054.000000000000000,7048,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,WOODFORD,GIBSON,1019.000000000000000,GR,1019.000000000000000,,11/10/1949 00:00:00,1/10/1950 00:00:00,,11/27/1967 00:00:00,1/15/1950 00:00:00,7/15/2014 00:00:00,,,34.723537600000000,-97.473818300000005,IH,,,,,,,D,,,,
4625,142902,35049399420000.000000000000000,PI,35049399420000.000000000000000,,REPUBLIC NATR GAS,CHAPARRAL ENERGY LIMITED LIABILITY CORP,VAUGHN-MIDEKE,1,ANTIOCH SOUTHWEST,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,7/5/1950 00:00:00,7082.000000000000000,7052,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,HART /GOLDEN TREND/,GIBSON,1030.000000000000000,KB,1017.000000000000000,,7/15/1950 00:00:00,9/26/1950 00:00:00,,11/22/1967 00:00:00,9/15/1950 00:00:00,7/21/2014 00:00:00,,,34.719793000000003,-97.473818399999999,IH,,,,,,,D,,,,
4626,142903,35049399430000.000000000000000,PI,35049399430000.000000000000000,,SINCLAIR OIL & GAS C,CHAPARRAL ENERGY LIMITED LIABILITY CORP,F V NORVILL,1,ANTIOCH SOUTHWEST,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,9/1/1949 00:00:00,6992.000000000000000,6988,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,WOODFORD,GIBSON,997.000000000000000,GR,997.000000000000000,,9/11/1949 00:00:00,10/25/1949 00:00:00,,12/1/1967 00:00:00,10/15/1949 00:00:00,7/18/2014 00:00:00,,,34.723548999999998,-97.469345399999995,IH,,,,,,,D,,,,
4627,142904,35049399440000.000000000000000,PI,35049399440000.000000000000000,,SINCLAIR OIL & GAS C,CHAPARRAL ENERGY LIMITED LIABILITY CORP,F V NORVILLE,2,PANTHER CREEK,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,2/15/1951 00:00:00,7054.000000000000000,7053,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,WOODFORD,GIBSON,1031.000000000000000,KB,1029.000000000000000,,2/25/1951 00:00:00,4/24/1951 00:00:00,,10/12/1966 00:00:00,4/15/1951 00:00:00,7/15/2014 00:00:00,,,34.719827299999999,-97.469375799999995,IH,,,,,,,D,,,,
4628,142905,35049399450000.000000000000000,PI,35049399450000.000000000000000,,SUN OIL COMPANY,CHAPARRAL ENERGY LIMITED LIABILITY CORP,H H ANDERSON,1,GOLDEN TREND,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,10/26/1948 00:00:00,6917.000000000000000,6865,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,WOODFORD,SAND,1029.000000000000000,KB,1029.000000000000000,,11/5/1948 00:00:00,2/1/1949 00:00:00,,10/7/1966 00:00:00,2/15/1949 00:00:00,8/6/2014 00:00:00,,,34.723570700000003,-97.460594499999999,IH,,,,,,,D,,,,
4629,142906,35049399460000.000000000000000,PI,35049399460000.000000000000000,,SUN OIL COMPANY,CHAPARRAL ENERGY LIMITED LIABILITY CORP,H H ANDERSON,2,ANTIOCH SOUTHWEST,OKLAHOMA,GARVIN,,VERTICAL,OIL,A,SO OKLA FOLDED BELT,,,,3/2/1949 00:00:00,6939.000000000000000,6922,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,WOODFORD,GIBSON,1028.000000000000000,KB,1027.000000000000000,,3/12/1949 00:00:00,5/10/1949 00:00:00,,,5/15/1949 00:00:00,10/9/2014 00:00:00,,,34.719894900000000,-97.460624999999993,IH,,,,,,,D,,,,
4630,142907,35049399470000.000000000000000,PI,35049399470000.000000000000000,,SUN OIL COMPANY,CHAPARRAL ENERGY LIMITED LIABILITY CORP,ANDERSON,3,ANTIOCH SOUTHWEST,OKLAHOMA,GARVIN,,VERTICAL,ABD-OW,P,SO OKLA FOLDED BELT,,,,7/13/1949 00:00:00,6967.000000000000000,6967,,,DEVELOPMENT WELL,D,DEVELOPMENT WELL-OIL,DO,1,,,PI,,WOODFORD,GIBSON,1025.000000000000000,GR,1025.000000000000000,,7/23/1949 00:00:00,9/7/1949 00:00:00,,12/6/1967 00:00:00,9/15/1949 00:00:00,7/21/2014 00:00:00,,,34.723559999999999,-97.464952900000000,IH,,,,,,,D,,,,
